Rainfall - (MM), Year, Statistics, Country, ISO3
33.7778, 1998, Dec Average, Greenland, GRL
48.5269, 1999, Jan Average, Greenland, GRL
63.6335, 1999, Feb Average, Greenland, GRL
41.0229, 1999, Mar Average, Greenland, GRL
25.1897, 1999, Apr Average, Greenland, GRL
40.5716, 1999, May Average, Greenland, GRL
64.1623, 1999, Jun Average, Greenland, GRL
40.7463, 1999, Jul Average, Greenland, GRL
68.2639, 1999, Aug Average, Greenland, GRL
44.5122, 1999, Sep Average, Greenland, GRL
38.0406, 1999, Oct Average, Greenland, GRL
63.0074, 1999, Nov Average, Greenland, GRL
39.1473, 1999, Dec Average, Greenland, GRL
47.571, 2000, Jan Average, Greenland, GRL
58.3375, 2000, Feb Average, Greenland, GRL
50.5707, 2000, Mar Average, Greenland, GRL
30.5088, 2000, Apr Average, Greenland, GRL
24.086, 2000, May Average, Greenland, GRL
22.562, 2000, Jun Average, Greenland, GRL
47.1534, 2000, Jul Average, Greenland, GRL
50.1015, 2000, Aug Average, Greenland, GRL
60.9207, 2000, Sep Average, Greenland, GRL
41.7206, 2000, Oct Average, Greenland, GRL
50.1177, 2000, Nov Average, Greenland, GRL
23.9812, 2000, Dec Average, Greenland, GRL
45.1941, 2001, Jan Average, Greenland, GRL
48.2935, 2001, Feb Average, Greenland, GRL
35.7763, 2001, Mar Average, Greenland, GRL
22.1771, 2001, Apr Average, Greenland, GRL
28.1579, 2001, May Average, Greenland, GRL
47.3543, 2001, Jun Average, Greenland, GRL
33.4298, 2001, Jul Average, Greenland, GRL
42.3731, 2001, Aug Average, Greenland, GRL
52.8742, 2001, Sep Average, Greenland, GRL
30.8184, 2001, Oct Average, Greenland, GRL
73.1239, 2001, Nov Average, Greenland, GRL
47.5533, 2001, Dec Average, Greenland, GRL
43.1119, 2002, Jan Average, Greenland, GRL
42.5833, 2002, Feb Average, Greenland, GRL
47.2314, 2002, Mar Average, Greenland, GRL
40.4669, 2002, Apr Average, Greenland, GRL
22.3727, 2002, May Average, Greenland, GRL
42.3008, 2002, Jun Average, Greenland, GRL
51.4553, 2002, Jul Average, Greenland, GRL
45.0677, 2002, Aug Average, Greenland, GRL
48.9415, 2002, Sep Average, Greenland, GRL
32.1263, 2002, Oct Average, Greenland, GRL
39.0018, 2002, Nov Average, Greenland, GRL
53.283, 2002, Dec Average, Greenland, GRL
43.469, 2003, Jan Average, Greenland, GRL
56.9431, 2003, Feb Average, Greenland, GRL
49.6793, 2003, Mar Average, Greenland, GRL
36.8574, 2003, Apr Average, Greenland, GRL
25.5288, 2003, May Average, Greenland, GRL
27.8862, 2003, Jun Average, Greenland, GRL
34.5468, 2003, Jul Average, Greenland, GRL
47.8804, 2003, Aug Average, Greenland, GRL
53.2156, 2003, Sep Average, Greenland, GRL
46.2684, 2003, Oct Average, Greenland, GRL
49.0985, 2003, Nov Average, Greenland, GRL
40.3473, 2003, Dec Average, Greenland, GRL
31.6658, 2004, Jan Average, Greenland, GRL
56.8849, 2004, Feb Average, Greenland, GRL
59.0809, 2004, Mar Average, Greenland, GRL
40.702, 2004, Apr Average, Greenland, GRL
16.1401, 2004, May Average, Greenland, GRL
33.7462, 2004, Jun Average, Greenland, GRL
70.0768, 2004, Jul Average, Greenland, GRL
46.293, 2004, Aug Average, Greenland, GRL
60.8664, 2004, Sep Average, Greenland, GRL
28.7485, 2004, Oct Average, Greenland, GRL
49.7677, 2004, Nov Average, Greenland, GRL
42.7135, 2004, Dec Average, Greenland, GRL
54.2551, 2005, Jan Average, Greenland, GRL
62.6661, 2005, Feb Average, Greenland, GRL
51.2016, 2005, Mar Average, Greenland, GRL
33.1083, 2005, Apr Average, Greenland, GRL
31.5432, 2005, May Average, Greenland, GRL
49.3051, 2005, Jun Average, Greenland, GRL
55.8188, 2005, Jul Average, Greenland, GRL
38.7326, 2005, Aug Average, Greenland, GRL
35.6656, 2005, Sep Average, Greenland, GRL
33.8202, 2005, Oct Average, Greenland, GRL
52.3551, 2005, Nov Average, Greenland, GRL
66.3296, 2005, Dec Average, Greenland, GRL
47.7005, 2006, Jan Average, Greenland, GRL
40.0874, 2006, Feb Average, Greenland, GRL
41.1539, 2006, Mar Average, Greenland, GRL
43.5427, 2006, Apr Average, Greenland, GRL
21.1011, 2006, May Average, Greenland, GRL
45.2115, 2006, Jun Average, Greenland, GRL
49.8099, 2006, Jul Average, Greenland, GRL
51.0819, 2006, Aug Average, Greenland, GRL
36.6415, 2006, Sep Average, Greenland, GRL
28.1685, 2006, Oct Average, Greenland, GRL
34.4999, 2006, Nov Average, Greenland, GRL
46.6225, 2006, Dec Average, Greenland, GRL
43.1216, 2007, Jan Average, Greenland, GRL
36.7365, 2007, Feb Average, Greenland, GRL
58.5106, 2007, Mar Average, Greenland, GRL
33.4882, 2007, Apr Average, Greenland, GRL
17.0535, 2007, May Average, Greenland, GRL
36.6833, 2007, Jun Average, Greenland, GRL
42.1587, 2007, Jul Average, Greenland, GRL
48.5164, 2007, Aug Average, Greenland, GRL
48.1411, 2007, Sep Average, Greenland, GRL
32.1001, 2007, Oct Average, Greenland, GRL
63.0155, 2007, Nov Average, Greenland, GRL
47.5132, 2007, Dec Average, Greenland, GRL
36.7855, 2008, Jan Average, Greenland, GRL
61.4754, 2008, Feb Average, Greenland, GRL
51.604, 2008, Mar Average, Greenland, GRL
22.2919, 2008, Apr Average, Greenland, GRL
27.0081, 2008, May Average, Greenland, GRL
30.4414, 2008, Jun Average, Greenland, GRL
48.9737, 2008, Jul Average, Greenland, GRL
47.1907, 2008, Aug Average, Greenland, GRL
72.7111, 2008, Sep Average, Greenland, GRL
41.3752, 2008, Oct Average, Greenland, GRL
55.287, 2008, Nov Average, Greenland, GRL
54.9283, 2008, Dec Average, Greenland, GRL
41.2513, 2009, Jan Average, Greenland, GRL
37.0406, 2009, Feb Average, Greenland, GRL
42.6694, 2009, Mar Average, Greenland, GRL
37.966, 2009, Apr Average, Greenland, GRL
33.3787, 2009, May Average, Greenland, GRL
47.5793, 2009, Jun Average, Greenland, GRL
53.114, 2009, Jul Average, Greenland, GRL
35.2423, 2009, Aug Average, Greenland, GRL
48.7978, 2009, Sep Average, Greenland, GRL
34.0828, 2009, Oct Average, Greenland, GRL
38.2187, 2009, Nov Average, Greenland, GRL
37.3887, 2009, Dec Average, Greenland, GRL
34.1076, 2010, Jan Average, Greenland, GRL
25.5301, 2010, Feb Average, Greenland, GRL
47.2947, 2010, Mar Average, Greenland, GRL
31.7952, 2010, Apr Average, Greenland, GRL
26.7195, 2010, May Average, Greenland, GRL
29.4072, 2010, Jun Average, Greenland, GRL
30.4323, 2010, Jul Average, Greenland, GRL
45.1025, 2010, Aug Average, Greenland, GRL
54.8687, 2010, Sep Average, Greenland, GRL
35.0069, 2010, Oct Average, Greenland, GRL
31.6382, 2010, Nov Average, Greenland, GRL
37.7822, 2010, Dec Average, Greenland, GRL
37.7503, 2011, Jan Average, Greenland, GRL
54.1596, 2011, Feb Average, Greenland, GRL
54.7075, 2011, Mar Average, Greenland, GRL
42.5388, 2011, Apr Average, Greenland, GRL
26.7303, 2011, May Average, Greenland, GRL
35.0639, 2011, Jun Average, Greenland, GRL
39.2365, 2011, Jul Average, Greenland, GRL
49.4848, 2011, Aug Average, Greenland, GRL
40.3615, 2011, Sep Average, Greenland, GRL
37.6259, 2011, Oct Average, Greenland, GRL
56.8195, 2011, Nov Average, Greenland, GRL
38.9523, 2011, Dec Average, Greenland, GRL
40.8758, 2012, Jan Average, Greenland, GRL
44.561, 2012, Feb Average, Greenland, GRL
60.08, 2012, Mar Average, Greenland, GRL
45.2939, 2012, Apr Average, Greenland, GRL
40.5186, 2012, May Average, Greenland, GRL
44.1467, 2012, Jun Average, Greenland, GRL
42.4066, 2012, Jul Average, Greenland, GRL
46.7777, 2012, Aug Average, Greenland, GRL
62.687, 2012, Sep Average, Greenland, GRL
49.8399, 2012, Oct Average, Greenland, GRL
69.6692, 2012, Nov Average, Greenland, GRL
46.6664, 2012, Dec Average, Greenland, GRL
52.591, 2013, Jan Average, Greenland, GRL
61.1715, 2013, Feb Average, Greenland, GRL
51.8343, 2013, Mar Average, Greenland, GRL
32.6048, 2013, Apr Average, Greenland, GRL
40.9464, 2013, May Average, Greenland, GRL
44.4434, 2013, Jun Average, Greenland, GRL
46.2588, 2013, Jul Average, Greenland, GRL
63.2027, 2013, Aug Average, Greenland, GRL
60.7616, 2013, Sep Average, Greenland, GRL
52.7204, 2013, Oct Average, Greenland, GRL
69.0736, 2013, Nov Average, Greenland, GRL
48.2162, 2013, Dec Average, Greenland, GRL
58.3591, 2014, Jan Average, Greenland, GRL
48.3543, 2014, Feb Average, Greenland, GRL
46.2126, 2014, Mar Average, Greenland, GRL
34.2949, 2014, Apr Average, Greenland, GRL
28.6868, 2014, May Average, Greenland, GRL
51.1125, 2014, Jun Average, Greenland, GRL
40.228, 2014, Jul Average, Greenland, GRL
75.8094, 2014, Aug Average, Greenland, GRL
58.8866, 2014, Sep Average, Greenland, GRL
43.3883, 2014, Oct Average, Greenland, GRL
61.9351, 2014, Nov Average, Greenland, GRL
63.04, 2014, Dec Average, Greenland, GRL
65.9735, 2015, Jan Average, Greenland, GRL
64.1225, 2015, Feb Average, Greenland, GRL
74.9432, 2015, Mar Average, Greenland, GRL
55.3017, 2015, Apr Average, Greenland, GRL
30.0266, 2015, May Average, Greenland, GRL
26.2893, 2015, Jun Average, Greenland, GRL
30.0289, 2015, Jul Average, Greenland, GRL
70.9232, 2015, Aug Average, Greenland, GRL
64.1921, 2015, Sep Average, Greenland, GRL
54.1401, 2015, Oct Average, Greenland, GRL
71.4447, 2015, Nov Average, Greenland, GRL
58.0699, 2015, Dec Average, Greenland, GRL
54.0454, 2016, Jan Average, Greenland, GRL
37.5284, 2016, Feb Average, Greenland, GRL
57.6211, 2016, Mar Average, Greenland, GRL
39.0829, 2016, Apr Average, Greenland, GRL
35.872, 2016, May Average, Greenland, GRL
39.2713, 2016, Jun Average, Greenland, GRL
28.7754, 2016, Jul Average, Greenland, GRL
32.5154, 2016, Aug Average, Greenland, GRL
62.3296, 2016, Sep Average, Greenland, GRL
63.8959, 2016, Oct Average, Greenland, GRL
89.5665, 2016, Nov Average, Greenland, GRL
61.5329, 2016, Dec Average, Greenland, GRL
